hodnota,ps_kod,vuzemi_kod,rok,ps_txt,ps0_txt,vuzemi_txt
5,F10,3034,2017,Poruchy způsobené alkoholem,Poruchy duševní a poruchy chování (F00 - F99),Jihočeský kraj
11,F10,3115,2017,Poruchy způsobené alkoholem,Poruchy duševní a poruchy chování (F00 - F99),Jihomoravský kraj
9,F10,3123,2017,Poruchy způsobené alkoholem,Poruchy duševní a poruchy chování (F00 - F99),Olomoucký kraj
11,F10,3069,2017,Poruchy způsobené alkoholem,Poruchy duševní a poruchy chování (F00 - F99),Ústecký kraj
5,F10,3077,2017,Poruchy způsobené alkoholem,Poruchy duševní a poruchy chování (F00 - F99),Liberecký kraj
2,G10,3042,2017,Huntingtonova nemoc,Nemoci nervové soustavy (G00 - G99),Plzeňský kraj
2,G10,3107,2017,Huntingtonova nemoc,Nemoci nervové soustavy (G00 - G99),Kraj Vysočina
2,G10,3026,2017,Huntingtonova nemoc,Nemoci nervové soustavy (G00 - G99),Středočeský kraj
1,G10,3018,2017,Huntingtonova nemoc,Nemoci nervové soustavy (G00 - G99),Hlavní město Praha
1,G10,3140,2017,Huntingtonova nemoc,Nemoci nervové soustavy (G00 - G99),Moravskoslezský kraj
4,G10,3093,2017,Huntingtonova nemoc,Nemoci nervové soustavy (G00 - G99),Pardubický kraj
3,G10,3034,2017,Huntingtonova nemoc,Nemoci nervové soustavy (G00 - G99),Jihočeský kraj
4,G10,3115,2017,Huntingtonova nemoc,Nemoci nervové soustavy (G00 - G99),Jihomoravský kraj
1,G10,3123,2017,Huntingtonova nemoc,Nemoci nervové soustavy (G00 - G99),Olomoucký kraj
2,G10,3069,2017,Huntingtonova nemoc,Nemoci nervové soustavy (G00 - G99),Ústecký kraj
2,G10,3077,2017,Huntingtonova nemoc,Nemoci nervové soustavy (G00 - G99),Liberecký kraj
8,G12,3042,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Plzeňský kraj
2,G12,3107,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Kraj Vysočina
14,G12,3026,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Středočeský kraj
3,G12,3085,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Královéhradecký kraj
16,G12,3018,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Hlavní město Praha
2,G12,3051,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Karlovarský kraj
7,G12,3140,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Moravskoslezský kraj
2,G12,3093,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Pardubický kraj
1,G12,3131,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Zlínský kraj
8,G12,3034,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Jihočeský kraj
11,G12,3115,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Jihomoravský kraj
5,G12,3123,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Olomoucký kraj
11,G12,3069,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Ústecký kraj
8,G12,3077,2017,Míšní svalová atrofie a příbuzné syndromy,Nemoci nervové soustavy (G00 - G99),Liberecký kraj
2,G92,3026,2017,Toxická encefalopatie,Nemoci nervové soustavy (G00 - G99),Středočeský kraj
2,G92,3018,2017,Toxická encefalopatie,Nemoci nervové soustavy (G00 - G99),Hlavní město Praha
1,G92,3051,2017,Toxická encefalopatie,Nemoci nervové soustavy (G00 - G99),Karlovarský kraj
5,G92,3140,2017,Toxická encefalopatie,Nemoci nervové soustavy (G00 - G99),Moravskoslezský kraj
1,G92,3093,2017,Toxická encefalopatie,Nemoci nervové soustavy (G00 - G99),Pardubický kraj
2,G92,3115,2017,Toxická encefalopatie,Nemoci nervové soustavy (G00 - G99),Jihomoravský kraj
2,G92,3123,2017,Toxická encefalopatie,Nemoci nervové soustavy (G00 - G99),Olomoucký kraj
2,G92,3069,2017,Toxická encefalopatie,Nemoci nervové soustavy (G00 - G99),Ústecký kraj
1,G95,3026,2017,Jiné nemoci míchy,Nemoci nervové soustavy (G00 - G99),Středočeský kraj
1,G95,3085,2017,Jiné nemoci míchy,Nemoci nervové soustavy (G00 - G99),Královéhradecký kraj
1,G95,3051,2017,Jiné nemoci míchy,Nemoci nervové soustavy (G00 - G99),Karlovarský kraj
3,G95,3140,2017,Jiné nemoci míchy,Nemoci nervové soustavy (G00 - G99),Moravskoslezský kraj
1,G95,3115,2017,Jiné nemoci míchy,Nemoci nervové soustavy (G00 - G99),Jihomoravský kraj
2,G95,3123,2017,Jiné nemoci míchy,Nemoci nervové soustavy (G00 - G99),Olomoucký kraj
1,G95,3069,2017,Jiné nemoci míchy,Nemoci nervové soustavy (G00 - G99),Ústecký kraj
8,I13,3042,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
15,I13,3107,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
48,I13,3026,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
18,I13,3085,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
42,I13,3018,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
8,I13,3051,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
20,I13,3140,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
10,I13,3093,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
14,I13,3131,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
10,I13,3034,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
23,I13,3115,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
18,I13,3123,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
19,I13,3069,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
19,I13,3077,2017,Hypertenzní nemoc srdce a ledvin,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
1,I22,3042,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
18,I22,3107,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
33,I22,3026,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
13,I22,3085,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
14,I22,3018,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
3,I22,3051,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
6,I22,3140,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
14,I22,3093,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
4,I22,3131,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
6,I22,3034,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
12,I22,3115,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
6,I22,3123,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
9,I22,3069,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
5,I22,3077,2017,Pokračující infarkt myokardu,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
1,I31,3107,2017,Jiné nemoci osrdečníku - perikardu,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
4,I31,3026,2017,Jiné nemoci osrdečníku - perikardu,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
6,I31,3018,2017,Jiné nemoci osrdečníku - perikardu,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
1,I31,3140,2017,Jiné nemoci osrdečníku - perikardu,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
1,I31,3093,2017,Jiné nemoci osrdečníku - perikardu,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
3,I31,3131,2017,Jiné nemoci osrdečníku - perikardu,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
1,I31,3115,2017,Jiné nemoci osrdečníku - perikardu,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
2,I31,3123,2017,Jiné nemoci osrdečníku - perikardu,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
2,I31,3077,2017,Jiné nemoci osrdečníku - perikardu,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
4,I36,3026,2017,Nerevmatická onemocnění trojcípé chlopně,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
2,I36,3085,2017,Nerevmatická onemocnění trojcípé chlopně,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
2,I36,3018,2017,Nerevmatická onemocnění trojcípé chlopně,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
3,I36,3140,2017,Nerevmatická onemocnění trojcípé chlopně,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
2,I36,3093,2017,Nerevmatická onemocnění trojcípé chlopně,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
2,I36,3131,2017,Nerevmatická onemocnění trojcípé chlopně,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
3,I36,3034,2017,Nerevmatická onemocnění trojcípé chlopně,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
3,I36,3115,2017,Nerevmatická onemocnění trojcípé chlopně,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
2,I36,3123,2017,Nerevmatická onemocnění trojcípé chlopně,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
4,I36,3077,2017,Nerevmatická onemocnění trojcípé chlopně,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
2,I40,3026,2017,Akutní zánět srdečního svalu - myocarditis acuta,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
1,I40,3051,2017,Akutní zánět srdečního svalu - myocarditis acuta,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
3,I40,3131,2017,Akutní zánět srdečního svalu - myocarditis acuta,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
3,I40,3034,2017,Akutní zánět srdečního svalu - myocarditis acuta,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
4,I40,3115,2017,Akutní zánět srdečního svalu - myocarditis acuta,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
2,I40,3123,2017,Akutní zánět srdečního svalu - myocarditis acuta,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
82,I48,3042,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
56,I48,3107,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
151,I48,3026,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
80,I48,3085,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
102,I48,3018,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
27,I48,3051,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
92,I48,3140,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
52,I48,3093,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
75,I48,3131,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
72,I48,3034,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
112,I48,3115,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
81,I48,3123,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
63,I48,3069,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
38,I48,3077,2017,Fibrilace a flutter síní,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
14,I60,3042,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
7,I60,3107,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
40,I60,3026,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
19,I60,3085,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
34,I60,3018,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
6,I60,3051,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
34,I60,3140,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
10,I60,3093,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
9,I60,3131,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
15,I60,3034,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
23,I60,3115,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
16,I60,3123,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
23,I60,3069,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
9,I60,3077,2017,Subarachnoidální krvácení,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
11,I62,3042,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
4,I62,3107,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
20,I62,3026,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
7,I62,3085,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
8,I62,3018,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
4,I62,3051,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
17,I62,3140,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
3,I62,3093,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
3,I62,3131,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
5,I62,3034,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
8,I62,3115,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
7,I62,3123,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
3,I62,3069,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
2,I62,3077,2017,Jiné neúrazové intrakraniální krvácení,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
124,J18,3042,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Plzeňský kraj
141,J18,3107,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Kraj Vysočina
286,J18,3026,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Středočeský kraj
155,J18,3085,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Královéhradecký kraj
255,J18,3018,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Hlavní město Praha
71,J18,3051,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Karlovarský kraj
439,J18,3140,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Moravskoslezský kraj
153,J18,3093,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Pardubický kraj
140,J18,3131,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Zlínský kraj
280,J18,3034,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Jihočeský kraj
369,J18,3115,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Jihomoravský kraj
264,J18,3123,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Olomoucký kraj
148,J18,3069,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Ústecký kraj
102,J18,3077,2017,"Pneumonie, původce NS",Nemoci dýchací soustavy (J00 - J99),Liberecký kraj
11,J45,3042,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Plzeňský kraj
7,J45,3107,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Kraj Vysočina
18,J45,3026,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Středočeský kraj
6,J45,3085,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Královéhradecký kraj
15,J45,3018,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Hlavní město Praha
6,J45,3051,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Karlovarský kraj
24,J45,3140,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Moravskoslezský kraj
7,J45,3093,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Pardubický kraj
6,J45,3131,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Zlínský kraj
2,J45,3034,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Jihočeský kraj
9,J45,3115,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Jihomoravský kraj
6,J45,3123,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Olomoucký kraj
8,J45,3069,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Ústecký kraj
7,J45,3077,2017,Astma,Nemoci dýchací soustavy (J00 - J99),Liberecký kraj
22,J84,3042,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Plzeňský kraj
27,J84,3107,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Kraj Vysočina
38,J84,3026,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Středočeský kraj
24,J84,3085,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Královéhradecký kraj
30,J84,3018,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Hlavní město Praha
9,J84,3051,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Karlovarský kraj
21,J84,3140,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Moravskoslezský kraj
16,J84,3093,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Pardubický kraj
12,J84,3131,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Zlínský kraj
17,J84,3034,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Jihočeský kraj
26,J84,3115,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Jihomoravský kraj
13,J84,3123,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Olomoucký kraj
20,J84,3069,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Ústecký kraj
8,J84,3077,2017,Jiné intersticiální plicní nemoci,Nemoci dýchací soustavy (J00 - J99),Liberecký kraj
1,J98,3042,2017,Jiné poruchy dýchací soustavy,Nemoci dýchací soustavy (J00 - J99),Plzeňský kraj
2,J98,3107,2017,Jiné poruchy dýchací soustavy,Nemoci dýchací soustavy (J00 - J99),Kraj Vysočina
1,J98,3026,2017,Jiné poruchy dýchací soustavy,Nemoci dýchací soustavy (J00 - J99),Středočeský kraj
